"5937833","3832/10","РК","Рабочий","Сарыаркинский, Проспект Женис, 45/1","71.4094841","51.1791725","10","161.243 м","Внутреннее Этаж8","4593352","РШ 3832","Рабочий","Сарыаркинский, Проспект Женис, 49/1","71.409042","51.1799735"
"5937933","3832/04","РК","Рабочий","Сарыаркинский, Проспект Женис, 45/1","71.4094841","51.1791725","10","146.590 м","Внутреннее Этаж8","4593352","РШ 3832","Рабочий","Сарыаркинский, Проспект Женис, 49/1","71.409042","51.1799735"
"6136696","3832/70арг","РК","Рабочий","Сарыаркинский, Проспект Женис, 47","71.4095169","51.1796405","10","136.643 м","Внутреннее Цокольный этаж","4593352","РШ 3832","Рабочий","Сарыаркинский, Проспект Женис, 49/1","71.409042","51.1799735"
"6138720","3827/27","РК","Рабочий","Сарыаркинский, Улица Иманжусипа Кутпанова, 32","71.4200309","51.1897888","10","55.800 м","Внутреннее Этаж2","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6138824","3827/26","РК","Рабочий","Сарыаркинский, Улица Иманжусипа Кутпанова, 32","71.4200309","51.1897888","10","43.800 м","Внутреннее Этаж2","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6160419","2135/27","РК","Рабочий","Байконур, Улица Отырар, 3","71.4307499","51.16792","10","442.000 м","Внутреннее Этаж4","10634626","РШ 2135","Рабочий","Байконур, Улица КЕНЕСАРЫ, 47","71.43131","51.166262"
"6160497","2135/25","РК","Рабочий","Байконур, Улица Отырар, 3","71.4307499","51.16792","10","416.000 м","Внутреннее Этаж4","10634626","РШ 2135","Рабочий","Байконур, Улица КЕНЕСАРЫ, 47","71.43131","51.166262"
"6160837","2135/22","РК","Рабочий","Байконур, Улица Отырар, 3","71.4307499","51.16792","10","468.000 м","Внутреннее Этаж4","10634626","РШ 2135","Рабочий","Байконур, Улица КЕНЕСАРЫ, 47","71.43131","51.166262"
"6160915","2135/20","РК","Рабочий","Байконур, Улица Отырар, 3","71.4307499","51.16792","10","488.000 м","Внутреннее Этаж4","10634626","РШ 2135","Рабочий","Байконур, Улица КЕНЕСАРЫ, 47","71.43131","51.166262"
"6160993","2135/24","РК","Рабочий","Байконур, Улица Отырар, 3","71.4307499","51.16792","10","432.000 м","Внутреннее Этаж4","10634626","РШ 2135","Рабочий","Байконур, Улица КЕНЕСАРЫ, 47","71.43131","51.166262"
"6161071","2135/23","РК","Рабочий","Байконур, Улица Отырар, 3","71.4307499","51.16792","10","450.000 м","Внутреннее Этаж4","10634626","РШ 2135","Рабочий","Байконур, Улица КЕНЕСАРЫ, 47","71.43131","51.166262"
"6165142","3827/02","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.419882","51.1894154","10","61.000 м","Внутреннее Этаж2","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6165454","3827/01","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.419882","51.1894154","10","78.000 м","Внутреннее Этаж2","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6165563","3827/03","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.419882","51.1894154","10","44.000 м","Внутреннее Этаж2","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6165667","3827/00","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.419882","51.1894154","10","95.000 м","Внутреннее Этаж2","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6165773","3827/33","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.419882","51.1894154","10","46.958 м","Внутреннее Этаж4","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6165877","3827/35","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.419882","51.1894154","10","72.958 м","Внутреннее Этаж4","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6187820","3827/50","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 36","71.4189554","51.1887274","10","244.611 м","Внутреннее Этаж5","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6187924","3827/53","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 36","71.4189554","51.1887274","10","238.611 м","Внутреннее Этаж1","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6188028","3827/54","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 36","71.4189554","51.1887274","10","278.211 м","Внутреннее Этаж4","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6188132","3827/37","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 36","71.4189554","51.1887274","10","275.211 м","Внутреннее Этаж3","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6188236","3827/38","РК","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 36","71.4189554","51.1887274","10","272.211 м","Внутреннее Этаж2","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6188674","3827/22","РК","Рабочий","Сарыаркинский, Проспект Республики, 78","71.4211679","51.1897139","10","152.789 м","Внутреннее Этаж5","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6188803","3827/20","РК","Рабочий","Сарыаркинский, Проспект Республики, 82/1","71.4221553","51.1902161","10","74.266 м","Внутреннее Этаж1","6017444","РШ 3827","Рабочий","Сарыаркинский, Улица Илияса Есенберлина, 29","71.4198792","51.1895431"
"6202601","23000/00","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","3.000 м","Внутреннее Этаж1","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202685","23000/01","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","6.000 м","Внутреннее Этаж2","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202709","23000/02","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","9.000 м","Внутреннее Этаж3","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202733","23000/03","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","12.000 м","Внутреннее Этаж4","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202757","23000/04","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","15.000 м","Внутреннее Этаж5","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202781","23000/05","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","18.000 м","Внутреннее Этаж6","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202805","23000/06","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","21.000 м","Внутреннее Этаж7","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202829","23000/07","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","24.000 м","Внутреннее Этаж8","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202853","23000/08","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","27.000 м","Внутреннее Этаж9","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202877","23000/09","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","30.000 м","Внутреннее Этаж10","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202901","23000/10","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","33.000 м","Внутреннее Этаж11","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202925","23000/11","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","36.000 м","Внутреннее Этаж12","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202949","23000/12","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","39.000 м","Внутреннее Этаж13","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202973","23000/13","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","41.000 м","Внутреннее Этаж14","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6202997","23000/14","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","44.000 м","Внутреннее Этаж15","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203021","23000/15","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","47.000 м","Внутреннее Этаж16","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203045","23000/16","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","50.000 м","Внутреннее Этаж17","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203069","23000/17","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","53.000 м","Внутреннее Этаж18","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203093","23000/18","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","56.000 м","Внутреннее Этаж19","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203117","23000/19","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","59.000 м","Внутреннее Этаж20","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203141","23000/20","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","62.000 м","Внутреннее Этаж21","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203165","23000/21","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","65.000 м","Внутреннее Этаж22","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
